NEIGHBORHOOD_CLUSTER,CENSUS_TRACT,offensegroup,LONGITUDE,END_DATE,offense-text,SHIFT,YBLOCK,DISTRICT,WARD,YEAR,offensekey,BID,sector,PSA,ucr-rank,BLOCK_GROUP,VOTING_PRECINCT,XBLOCK,BLOCK,START_DATE,CCN,OFFENSE,OCTO_RECORD_ID,ANC,REPORT_DAT,METHOD,location,LATITUDE
cluster 8,005800,property,-77.0319556355216,2019-05-02T14:36:53.000,theft/other,evening,136778,2,2,2019,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397228,700 - 723 block of 14th street nw,2019-05-02T14:30:18.000,19075594,theft/other,19075594-01,2C,2019-05-04T01:05:20.000Z,others,"38.898856638638833,-77.031957928940045",38.8988488519276
cluster 8,005800,property,-77.0308021853212,2019-04-25T23:45:05.000,theft/other,midnight,136611,2,2,2019,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397328,1300 - 1399 block of f street nw,2019-04-25T23:31:22.000,19070790,theft/other,19070790-01,2C,2019-04-26T04:35:46.000Z,others,"38.897352551739573,-77.030804478288715",38.8973447652886
cluster 8,005800,property,-77.0288543832191,2018-07-01T13:43:17.000,theft/other,day,136718,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397497,1200 - 1299 block of g street nw,2018-07-01T12:13:14.000,18107349,theft/other,18107349-01,2C,2018-07-01T17:42:59.000Z,others,"38.898316944129917,-77.028856675638977",38.8983091574118
cluster 8,005800,property,-77.0288665198976,2018-07-20T18:07:08.000,theft/other,evening,136885,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397496,1200 - 1299 block of h street nw,2018-07-20T17:30:22.000,18119729,theft/other,18119729-01,2C,2018-07-20T22:08:05.000Z,others,"38.899821337625788,-77.028868812413165",38.8998135506047
cluster 8,005800,property,-77.0319777385228,,theft/other,day,136542,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397226,500 - 599 block of 14th street nw,2018-06-29T13:39:03.000,18106188,theft/other,18106188-01,2C,2018-06-29T18:45:43.000Z,others,"38.896730658591935,-77.031980031818335",38.8967228723102
cluster 8,005800,property,-77.0288543832191,2017-08-07T12:39:25.000,theft/other,day,136718,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397497,1200 - 1299 block of g street nw,2017-08-07T11:39:43.000,17135555,theft/other,17135555-01,2C,2017-08-07T16:39:26.000Z,others,"38.898316944129917,-77.028856675638977",38.8983091574118
cluster 8,010100,property,-77.0288552613857,2017-07-27T13:43:57.000,theft/other,evening,136959,2,2,2017,property|theft/other,downtown,2D3,209,6,010100 1,precinct 129,397497,1200 - 1299 block of new york avenue nw,2017-07-27T11:30:27.000,17128922,theft/other,17128922-01,2C,2017-07-28T00:06:06.000Z,others,"38.900487959084074,-77.028857553938437",38.9004801719282
cluster 8,005800,property,-77.02809334899,2017-07-09T12:48:26.000,theft/other,day,136664,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397563,600 - 699 block of 12th street nw,2017-07-09T11:14:49.000,17117465,theft/other,17117465-01,2C,2017-07-09T16:48:27.000Z,others,"38.897830678005782,-77.028095641143224",38.8978228913574
cluster 8,005800,property,-77.0288543832191,2017-06-18T12:22:19.000,theft/other,day,136718,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397497,1200 - 1299 block of g street nw,2017-06-18T10:52:16.000,17103701,theft/other,17103701-01,2C,2017-06-18T16:22:26.000Z,others,"38.898316944129917,-77.028856675638977",38.8983091574118
cluster 8,005800,property,-77.029626551764,2017-06-26T14:32:22.000,theft/other,day,136664,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397430,600 - 699 block of 13th street nw,2017-06-26T12:54:21.000,17108938,theft/other,17108938-01,2C,2017-06-26T18:32:22.000Z,others,"38.897830299177315,-77.029628844394551",38.8978225125861
cluster 8,005800,property,-77.0288543832191,,theft/other,evening,136718,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397497,1200 - 1299 block of g street nw,2018-08-22T18:40:25.000,18140233,theft/other,18140233-01,2C,2018-08-22T23:36:18.000Z,others,"38.898316944129917,-77.028856675638977",38.8983091574118
cluster 8,005800,property,-77.0275632562836,,burglary,midnight,136718,2,2,2018,property|burglary,downtown,2D3,209,5,005800 1,precinct 129,397609,1100 - 1199 block of g street nw,2018-08-19T04:32:24.000,18137988,burglary,18137988-01,2C,2018-08-19T09:48:55.000Z,others,"38.898317255946942,-77.027565548301482",38.8983094691806
cluster 8,005800,property,-77.0319777385228,2018-09-28T15:00:24.000,theft/other,day,136542,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397226,500 - 599 block of 14th street nw,2018-09-28T14:45:05.000,18164173,theft/other,18164173-01,2C,2018-09-30T18:07:00.000Z,others,"38.896730658591935,-77.031980031818335",38.8967228723102
cluster 8,010100,property,-77.0308039046424,,theft f/auto,evening,137053,2,2,2018,property|theft f/auto,downtown,2D3,209,7,010100 1,precinct 129,397328,1300 - 1399 block of i street nw,2018-08-13T19:49:51.000,18134596,theft f/auto,18134596-01,2C,2018-08-14T00:23:06.000Z,others,"38.901334247229343,-77.030806197853636",38.9013264599755
cluster 8,010100,violent,-77.0328093294496,,assault w/dangerous weapon,midnight,136928,2,2,2018,violent|assault w/dangerous weapon,downtown,2D3,207,3,010100 1,precinct 129,397154,1400 - 1499 block of h street nw,2018-09-09T04:03:21.000,18151545,assault w/dangerous weapon,18151545-01,2C,2018-09-09T09:37:19.000Z,gun,"38.900207656211471,-77.032811623216446",38.9001998692596
cluster 8,005800,property,-77.0308021853212,2018-01-20T19:55:16.000,theft/other,evening,136611,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397328,1300 - 1399 block of f street nw,2018-01-20T18:55:20.000,18011011,theft/other,18011011-01,2C,2018-01-22T01:04:05.000Z,others,"38.897352551739573,-77.030804478288715",38.8973447652886
cluster 8,010100,property,-77.0308039046424,2018-03-09T12:45:32.000,theft/other,evening,137053,2,2,2018,property|theft/other,downtown,2D3,209,6,010100 1,precinct 129,397328,1300 - 1399 block of i street nw,2018-03-09T12:30:14.000,18038872,theft/other,18038872-01,2C,2018-03-10T00:41:26.000Z,others,"38.901334247229343,-77.030806197853636",38.9013264599755
cluster 8,005800,property,-77.0288543832191,2018-01-16T15:40:47.000,theft/other,evening,136718,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397497,1200 - 1299 block of g street nw,2018-01-16T15:25:40.000,18008509,theft/other,18008509-01,2C,2018-01-16T21:49:51.000Z,others,"38.898316944129917,-77.028856675638977",38.8983091574118
cluster 8,005800,property,-77.0311490330435,2018-02-27T10:00:12.000,theft/other,day,136869,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397298,1300 - 1399 block of new york avenue nw,2018-02-27T09:30:59.000,18032781,theft/other,18032781-01,2C,2018-02-27T18:38:18.000Z,others,"38.899676617465396,-77.031151326260883",38.8996688305587
cluster 8,005800,violent,-77.0275632562836,2018-03-15T02:00:00.000,assault w/dangerous weapon,midnight,136718,2,2,2018,violent|assault w/dangerous weapon,downtown,2D3,209,3,005800 1,precinct 129,397609,1100 - 1199 block of g street nw,2018-03-15T01:30:29.000,18041801,assault w/dangerous weapon,18041801-01,2C,2018-03-15T08:57:42.000Z,gun,"38.898317255946942,-77.027565548301482",38.8983094691806
cluster 8,010100,property,-77.0308039046424,2018-01-26T22:08:22.000,theft/other,evening,137053,2,2,2018,property|theft/other,downtown,2D3,209,6,010100 1,precinct 129,397328,1300 - 1399 block of i street nw,2018-01-26T20:25:00.000,18014735,theft/other,18014735-01,2C,2018-01-27T03:27:37.000Z,others,"38.901334247229343,-77.030806197853636",38.9013264599755
cluster 8,005800,property,-77.028865517463,,theft f/auto,day,136610,2,2,2018,property|theft f/auto,downtown,2D3,209,7,005800 1,precinct 129,397496,1200 - 1299 block of f street nw,2018-07-29T13:30:26.000,18125226,theft f/auto,18125226-01,2C,2018-07-29T18:19:06.000Z,others,"38.897344038041311,-77.028867809826934",38.8973362515198
cluster 8,005800,property,-77.0319556355216,2018-11-29T20:15:23.000,theft/other,evening,136778,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397228,700 - 723 block of 14th street nw,2018-11-29T20:10:04.000,18202965,theft/other,18202965-01,2C,2018-11-30T02:27:57.000Z,others,"38.898856638638833,-77.031957928940045",38.8988488519276
cluster 8,010100,property,-77.0308039046424,2018-08-24T22:00:12.000,theft f/auto,midnight,137053,2,2,2018,property|theft f/auto,downtown,2D3,209,7,010100 1,precinct 129,397328,1300 - 1399 block of i street nw,2018-08-24T17:00:39.000,18141778,theft f/auto,18141778-01,2C,2018-08-25T05:11:27.000Z,others,"38.901334247229343,-77.030806197853636",38.9013264599755
cluster 8,005800,property,-77.0319667073705,2018-09-06T12:34:39.000,theft/other,day,136665,2,2,2018,property|theft/other,downtown,2D3,207,6,005800 1,precinct 129,397227,600 - 699 block of 14th street nw,2018-09-06T12:32:42.000,18149823,theft/other,18149823-01,2C,2018-09-06T16:38:28.000Z,others,"38.897838690533028,-77.031969000730271",38.8978309040274
cluster 8,005800,property,-77.029626551764,2018-02-08T16:11:13.000,theft/other,evening,136664,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397430,600 - 699 block of 13th street nw,2018-02-08T15:23:18.000,18021932,theft/other,18021932-01,2C,2018-02-08T21:40:16.000Z,others,"38.897830299177315,-77.029628844394551",38.8978225125861
cluster 8,005800,property,-77.0308016524484,2018-04-05T23:50:06.000,theft/other,midnight,136474,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397328,1300 - 1399 block of pennsylvania avenue nw,2018-04-05T22:45:10.000,18054409,theft/other,18054409-01,2C,2018-04-06T04:06:53.000Z,others,"38.896118405730199,-77.030803945340352",38.8961106195281
cluster 8,005800,property,-77.029626551764,2018-05-16T12:00:35.000,theft/other,day,136664,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397430,600 - 699 block of 13th street nw,2018-05-16T11:36:30.000,18078715,theft/other,18078715-01,2C,2018-05-16T17:43:15.000Z,others,"38.897830299177315,-77.029628844394551",38.8978225125861
cluster 8,005800,property,-77.0288543832191,2018-04-26T18:45:28.000,theft/other,evening,136718,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397497,1200 - 1299 block of g street nw,2018-04-26T18:40:11.000,18066688,theft/other,18066688-01,2C,2018-04-27T00:27:55.000Z,others,"38.898316944129917,-77.028856675638977",38.8983091574118
cluster 8,005800,property,-77.0296376230052,2018-04-30T14:10:09.000,theft/other,evening,136542,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397429,500 - 599 block of 13th street nw,2018-04-30T14:00:56.000,18068896,theft/other,18068896-01,2C,2018-04-30T20:31:10.000Z,others,"38.896731275821011,-77.029639915572076",38.8967234894519
cluster 8,005800,property,-77.0288543832191,2018-03-25T16:03:04.000,theft/other,evening,136718,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397497,1200 - 1299 block of g street nw,2018-03-25T14:04:30.000,18047722,theft/other,18047722-01,2C,2018-03-25T20:02:48.000Z,others,"38.898316944129917,-77.028856675638977",38.8983091574118
cluster 8,005800,property,-77.0288543832191,2018-04-06T18:00:44.000,theft/other,evening,136718,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397497,1200 - 1299 block of g street nw,2018-04-06T17:27:35.000,18054906,theft/other,18054906-01,2C,2018-04-06T23:51:24.000Z,others,"38.898316944129917,-77.028856675638977",38.8983091574118
cluster 8,005800,property,-77.0307910736005,2018-03-10T15:53:18.000,theft/other,day,136718,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397329,1300 - 1399 block of g street nw,2018-03-10T15:43:30.000,18040234,theft/other,18040234-01,2C,2018-03-12T15:41:59.000Z,others,"38.898316449648604,-77.030793366623413",38.8983086630028
cluster 8,010100,violent,-77.0336505541165,2018-02-15T00:46:52.000,robbery,midnight,136849,2,2,2018,violent|robbery,downtown,2D3,207,4,010100 1,precinct 17,397081,718 - 799 block of 15th street nw,2018-02-14T23:40:41.000,18025564,robbery,18025564-01,2B,2018-02-15T05:46:55.000Z,others,"38.89949575636841,-77.033652848101724",38.8994879695915
cluster 8,005800,property,-77.029626551764,2018-03-02T13:56:54.000,theft/other,day,136664,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397430,600 - 699 block of 13th street nw,2018-03-02T13:42:40.000,18034734,theft/other,18034734-01,2C,2018-03-02T19:31:42.000Z,others,"38.897830299177315,-77.029628844394551",38.8978225125861
cluster 8,005800,property,-77.0319777385228,2018-03-17T20:23:24.000,theft/other,evening,136542,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397226,500 - 599 block of 14th street nw,2018-03-17T19:25:24.000,18043391,theft/other,18043391-01,2C,2018-03-18T02:14:15.000Z,others,"38.896730658591935,-77.031980031818335",38.8967228723102
cluster 8,005800,property,-77.0319777385228,2018-04-13T12:30:17.000,theft/other,day,136542,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397226,500 - 599 block of 14th street nw,2018-04-13T11:55:45.000,18078035,theft/other,18078035-01,2C,2018-05-15T15:29:26.000Z,others,"38.896730658591935,-77.031980031818335",38.8967228723102
cluster 8,005800,property,-77.0275632562836,2018-01-20T14:00:37.000,theft/other,evening,136718,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397609,1100 - 1199 block of g street nw,2018-01-20T11:45:02.000,18010835,theft/other,18010835-01,2C,2018-01-20T20:41:36.000Z,others,"38.898317255946942,-77.027565548301482",38.8983094691806
cluster 8,005800,property,-77.0319777385228,2018-04-10T10:35:36.000,theft/other,midnight,136542,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397226,500 - 599 block of 14th street nw,2018-04-10T08:52:28.000,18056896,theft/other,18056896-01,2C,2018-04-14T10:58:21.000Z,others,"38.896730658591935,-77.031980031818335",38.8967228723102
cluster 8,005800,property,-77.0288543832191,2018-07-20T18:00:31.000,burglary,day,136718,2,2,2018,property|burglary,downtown,2D3,209,5,005800 1,precinct 129,397497,1200 - 1299 block of g street nw,2018-07-20T16:00:31.000,18120230,burglary,18120230-01,2C,2018-07-21T17:29:42.000Z,others,"38.898316944129917,-77.028856675638977",38.8983091574118
cluster 8,005800,property,-77.0288543832191,,theft/other,evening,136718,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397497,1200 - 1299 block of g street nw,2017-09-29T20:10:03.000,17169366,theft/other,17169366-01,2C,2017-09-30T00:47:27.000Z,others,"38.898316944129917,-77.028856675638977",38.8983091574118
cluster 8,005800,property,-77.0319667073705,2017-10-14T19:59:33.000,theft/other,evening,136665,2,2,2017,property|theft/other,downtown,2D3,207,6,005800 1,precinct 129,397227,600 - 699 block of 14th street nw,2017-10-14T18:00:10.000,17178506,theft/other,17178506-01,2C,2017-10-14T23:59:34.000Z,others,"38.897838690533028,-77.031969000730271",38.8978309040274
cluster 8,005800,property,-77.029626551764,2017-09-30T22:58:43.000,theft/other,midnight,136664,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397430,600 - 699 block of 13th street nw,2017-09-30T22:26:33.000,17170038,theft/other,17170038-01,2C,2017-10-01T03:13:09.000Z,others,"38.897830299177315,-77.029628844394551",38.8978225125861
,006202,property,-77.0336497679838,2017-08-25T18:50:39.000,theft/other,midnight,136664,2,2,2017,property|theft/other,,2D3,207,6,006202 1,precinct 2,397081,600 - 699 block of 15th street nw,2017-08-25T17:30:15.000,17147229,theft/other,17147229-01,2A,2017-08-26T04:18:23.000Z,others,"38.897829209428814,-77.033652061867045",38.8978214229879
cluster 8,005800,property,-77.029626551764,2017-10-10T17:50:40.000,theft/other,evening,136664,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397430,600 - 699 block of 13th street nw,2017-10-10T16:41:37.000,17175883,theft/other,17175883-01,2C,2017-10-10T23:37:55.000Z,others,"38.897830299177315,-77.029628844394551",38.8978225125861
cluster 8,005800,violent,-77.029626551764,2017-08-25T22:59:06.000,robbery,midnight,136664,2,2,2017,violent|robbery,downtown,2D3,209,4,005800 1,precinct 129,397430,600 - 699 block of 13th street nw,2017-08-25T22:50:47.000,17147382,robbery,17147382-01,2C,2017-08-26T04:46:28.000Z,knife,"38.897830299177315,-77.029628844394551",38.8978225125861
cluster 8,005800,property,-77.0296376230052,2017-08-24T12:00:23.000,theft/other,day,136542,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397429,500 - 599 block of 13th street nw,2017-08-24T11:15:36.000,17146321,theft/other,17146321-01,2C,2017-08-24T17:59:33.000Z,others,"38.896731275821011,-77.029639915572076",38.8967234894519
cluster 8,005800,property,-77.0288543832191,2017-08-28T12:45:15.000,theft/other,evening,136718,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397497,1200 - 1299 block of g street nw,2017-08-28T12:30:09.000,17148887,theft/other,17148887-01,2C,2017-08-28T20:47:19.000Z,others,"38.898316944129917,-77.028856675638977",38.8983091574118
cluster 8,005800,property,-77.0319777385228,,theft/other,evening,136542,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397226,500 - 599 block of 14th street nw,2017-09-12T15:33:56.000,17158206,theft/other,17158206-01,2C,2017-09-12T20:59:34.000Z,others,"38.896730658591935,-77.031980031818335",38.8967228723102
cluster 8,005800,property,-77.0308021853212,2017-08-17T21:30:46.000,theft/other,evening,136611,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397328,1300 - 1399 block of f street nw,2017-08-17T21:00:10.000,17142269,theft/other,17142269-01,2C,2017-08-18T02:37:51.000Z,others,"38.897352551739573,-77.030804478288715",38.8973447652886
cluster 8,005800,property,-77.0288543832191,2017-08-13T12:31:37.000,theft/other,day,136718,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397497,1200 - 1299 block of g street nw,2017-08-13T12:05:19.000,17139434,theft/other,17139434-01,2C,2017-08-13T17:18:59.000Z,others,"38.898316944129917,-77.028856675638977",38.8983091574118
cluster 8,005800,property,-77.0311490330435,2017-08-23T01:30:09.000,theft f/auto,midnight,136869,2,2,2017,property|theft f/auto,downtown,2D3,209,7,005800 1,precinct 129,397298,1300 - 1399 block of new york avenue nw,2017-08-23T01:00:01.000,17145400,theft f/auto,17145400-01,2C,2017-08-24T06:48:58.000Z,others,"38.899676617465396,-77.031151326260883",38.8996688305587
cluster 8,005800,property,-77.02809334899,2017-08-23T08:30:04.000,theft f/auto,day,136664,2,2,2017,property|theft f/auto,downtown,2D3,209,7,005800 1,precinct 129,397563,600 - 699 block of 12th street nw,2017-08-21T17:00:15.000,17145498,theft f/auto,17145498-01,2C,2017-08-23T13:25:14.000Z,others,"38.897830678005782,-77.028095641143224",38.8978228913574
cluster 8,005800,property,-77.0288543832191,2017-10-16T14:54:15.000,theft/other,day,136718,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397497,1200 - 1299 block of g street nw,2017-10-16T13:47:53.000,17179514,theft/other,17179514-01,2C,2017-10-16T18:54:49.000Z,others,"38.898316944129917,-77.028856675638977",38.8983091574118
cluster 8,005800,property,-77.029626551764,2018-10-23T21:17:06.000,theft/other,evening,136664,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397430,600 - 699 block of 13th street nw,2018-10-23T20:37:19.000,18180069,theft/other,18180069-01,2C,2018-10-24T01:28:52.000Z,others,"38.897830299177315,-77.029628844394551",38.8978225125861
cluster 8,005800,property,-77.028865517463,2018-12-21T13:10:47.000,theft/other,day,136610,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397496,1200 - 1299 block of f street nw,2018-12-21T12:37:44.000,18216360,theft/other,18216360-01,2C,2018-12-26T15:27:17.000Z,others,"38.897344038041311,-77.028867809826934",38.8973362515198
cluster 8,005800,property,-77.0288665198976,2018-12-02T11:59:55.000,theft/other,day,136885,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397496,1200 - 1299 block of h street nw,2018-12-02T11:56:53.000,18204556,theft/other,18204556-01,2C,2018-12-02T17:44:31.000Z,others,"38.899821337625788,-77.028868812413165",38.8998135506047
cluster 8,005800,property,-77.0319667073705,2018-12-11T17:34:15.000,theft/other,evening,136665,2,2,2018,property|theft/other,downtown,2D3,207,6,005800 1,precinct 129,397227,600 - 699 block of 14th street nw,2018-12-11T16:34:15.000,18210146,theft/other,18210146-01,2C,2018-12-12T02:27:12.000Z,others,"38.897838690533028,-77.031969000730271",38.8978309040274
cluster 8,005800,property,-77.0319667073705,2018-10-16T22:19:00.000,theft/other,midnight,136665,2,2,2018,property|theft/other,downtown,2D3,207,6,005800 1,precinct 129,397227,600 - 699 block of 14th street nw,2018-10-16T19:12:15.000,18175782,theft/other,18175782-01,2C,2018-10-17T03:06:07.000Z,others,"38.897838690533028,-77.031969000730271",38.8978309040274
cluster 8,005800,property,-77.0319667073705,2018-10-24T20:15:45.000,theft/other,midnight,136665,2,2,2018,property|theft/other,downtown,2D3,207,6,005800 1,precinct 129,397227,600 - 699 block of 14th street nw,2018-10-24T19:15:23.000,18180718,theft/other,18180718-01,2C,2018-10-25T05:09:58.000Z,others,"38.897838690533028,-77.031969000730271",38.8978309040274
cluster 8,005800,property,-77.0319556355216,2018-12-03T20:10:42.000,theft/other,evening,136778,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397228,700 - 723 block of 14th street nw,2018-12-03T20:09:19.000,18205427,theft/other,18205427-01,2C,2018-12-04T02:25:01.000Z,others,"38.898856638638833,-77.031957928940045",38.8988488519276
cluster 8,005800,property,-77.0319777385228,2018-11-12T16:56:11.000,theft/other,evening,136542,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397226,500 - 599 block of 14th street nw,2018-11-12T16:02:49.000,18192473,theft/other,18192473-01,2C,2018-11-13T21:23:42.000Z,others,"38.896730658591935,-77.031980031818335",38.8967228723102
cluster 8,005800,property,-77.029626551764,2018-12-05T09:00:38.000,theft/other,day,136664,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397430,600 - 699 block of 13th street nw,2018-12-05T08:50:26.000,18206365,theft/other,18206365-01,2C,2018-12-05T17:25:34.000Z,others,"38.897830299177315,-77.029628844394551",38.8978225125861
cluster 8,005800,property,-77.029626551764,2018-11-21T10:58:04.000,theft/other,day,136664,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397430,600 - 699 block of 13th street nw,2018-11-21T10:27:00.000,18198138,theft/other,18198138-01,2C,2018-11-21T15:57:54.000Z,others,"38.897830299177315,-77.029628844394551",38.8978225125861
cluster 8,010100,property,-77.0319680233991,2017-12-02T03:53:17.000,theft/other,midnight,136991,2,2,2017,property|theft/other,downtown,2D3,209,6,010100 1,precinct 129,397227,800 - 899 block of 14th street nw,2017-12-02T03:21:05.000,17207817,theft/other,17207817-01,2C,2017-12-02T08:53:20.000Z,others,"38.900775416172223,-77.031970316938654",38.9007676290745
cluster 8,005800,property,-77.029626551764,2017-11-14T16:00:31.000,theft/other,evening,136664,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397430,600 - 699 block of 13th street nw,2017-11-14T15:00:36.000,17197384,theft/other,17197384-01,2C,2017-11-14T22:47:52.000Z,others,"38.897830299177315,-77.029628844394551",38.8978225125861
cluster 8,005800,property,-77.0311490330435,2017-12-07T17:00:27.000,theft/other,evening,136869,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397298,1300 - 1399 block of new york avenue nw,2017-12-07T14:00:58.000,17211368,theft/other,17211368-01,2C,2017-12-08T03:40:31.000Z,others,"38.899676617465396,-77.031151326260883",38.8996688305587
cluster 8,005800,property,-77.02809334899,2017-12-03T16:00:48.000,theft/other,evening,136664,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397563,600 - 699 block of 12th street nw,2017-12-03T15:55:48.000,17208718,theft/other,17208718-01,2C,2017-12-03T23:00:53.000Z,others,"38.897830678005782,-77.028095641143224",38.8978228913574
cluster 8,005800,property,-77.0288543832191,2017-12-08T13:45:10.000,theft/other,day,136718,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397497,1200 - 1299 block of g street nw,2017-12-08T13:35:04.000,17211688,theft/other,17211688-01,2C,2017-12-08T19:54:27.000Z,others,"38.898316944129917,-77.028856675638977",38.8983091574118
cluster 8,005800,property,-77.0328088198348,2017-12-13T01:35:16.000,burglary,midnight,136805,2,2,2017,property|burglary,downtown,2D3,207,5,005800 1,precinct 129,397154,1400 - 1499 block of new york avenue nw,2017-12-13T01:27:19.000,17214309,burglary,17214309-01,2C,2017-12-13T07:34:23.000Z,others,"38.899099627898394,-77.032811113533725",38.8990918411699
cluster 8,005800,property,-77.029626551764,2017-12-03T22:55:06.000,theft/other,evening,136664,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397430,600 - 699 block of 13th street nw,2017-12-03T21:45:24.000,17208890,theft/other,17208890-01,2C,2017-12-04T03:55:09.000Z,others,"38.897830299177315,-77.029628844394551",38.8978225125861
cluster 8,010100,property,-77.0308039046424,2017-06-11T11:30:30.000,theft/other,day,137053,2,2,2017,property|theft/other,downtown,2D3,209,6,010100 1,precinct 129,397328,1300 - 1399 block of i street nw,2017-06-11T11:00:56.000,17099201,theft/other,17099201-01,2C,2017-06-11T16:13:31.000Z,others,"38.901334247229343,-77.030806197853636",38.9013264599755
cluster 8,005800,property,-77.0288543832191,2017-07-03T18:30:01.000,theft/other,evening,136718,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397497,1200 - 1299 block of g street nw,2017-07-03T17:10:16.000,17113645,theft/other,17113645-01,2C,2017-07-03T22:37:22.000Z,others,"38.898316944129917,-77.028856675638977",38.8983091574118
cluster 8,005800,property,-77.0288543832191,2017-10-03T17:51:12.000,theft/other,evening,136718,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397497,1200 - 1299 block of g street nw,2017-10-03T16:16:19.000,17171585,theft/other,17171585-01,2C,2017-10-03T21:51:13.000Z,others,"38.898316944129917,-77.028856675638977",38.8983091574118
cluster 8,005800,property,-77.02809334899,2017-09-25T11:58:10.000,theft/other,day,136664,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397563,600 - 699 block of 12th street nw,2017-09-25T10:51:35.000,17166505,theft/other,17166505-01,2C,2017-09-25T15:58:11.000Z,others,"38.897830678005782,-77.028095641143224",38.8978228913574
cluster 8,005800,property,-77.0307910736005,2017-08-15T14:37:10.000,theft/other,day,136718,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397329,1300 - 1399 block of g street nw,2017-08-15T13:37:05.000,17140652,theft/other,17140652-01,2C,2017-08-15T18:37:12.000Z,others,"38.898316449648604,-77.030793366623413",38.8983086630028
cluster 8,005800,violent,-77.0319777385228,2017-12-14T20:14:25.000,assault w/dangerous weapon,evening,136542,2,2,2017,violent|assault w/dangerous weapon,downtown,2D3,209,3,005800 1,precinct 129,397226,500 - 599 block of 14th street nw,2017-12-14T19:26:39.000,17215285,assault w/dangerous weapon,17215285-01,2C,2017-12-15T01:50:13.000Z,gun,"38.896730658591935,-77.031980031818335",38.8967228723102
